A,B,C,Run,T,c_centro,c_cna,c_q4,c_q6,c_q8,c_q10,c_q12
50,650,300,4,1.2,0.958382403,0.0,0.1470101952,0.385507695,0.284415192,0.237617622,0.2959485489999999
50,650,300,4,0.973,0.918060708,0.006,0.1397895403,0.399781916,0.272428597,0.23074135,0.305758635
50,650,300,4,0.818,0.649065083,0.71,0.128665732,0.4749261689999999,0.333968467,0.228140032,0.332129358
50,650,300,4,0.706,0.6345669428,0.6970000000000001,0.1275316535,0.477555297,0.332052496,0.2268485509999999,0.333019277
50,650,300,4,0.621,0.6042323427999999,0.838,0.1282420936,0.487527444,0.339838332,0.2341801055,0.339098845
50,650,300,5,4.0,1.0671135640000002,0.0,0.1715913472,0.342144759,0.30656447,0.258308149,0.2799117949999999
50,650,300,5,2.25,1.015878299,0.0,0.1592798254,0.363559476,0.298337493,0.247650236,0.2862308329999999
50,650,300,5,1.565,0.992787431,0.0,0.1544946782999999,0.3730341379999999,0.2928690619999999,0.241298412,0.29364965
50,650,300,5,1.2,0.969184195,0.002,0.1461425327,0.383228707,0.282535011,0.237887537,0.297657203
50,650,300,5,0.973,0.928805345,0.003,0.1438078034,0.39383011,0.2773388,0.2344762549999999,0.302813823
50,650,300,5,0.818,0.6711240968000001,0.616,0.1297539046,0.467258396,0.3259662339999999,0.2204435616,0.3335771569999999
50,650,300,5,0.706,0.6649334136999999,0.645,0.1297837619,0.470175971,0.326548559,0.2197704775999999,0.342075205
50,650,300,5,0.621,0.6310411399,0.708,0.1309140941,0.477185834,0.3302597819999999,0.2201431109999999,0.346363312
50,650,300,6,4.0,1.07251372,0.0,0.1699173019,0.3429644129999999,0.307908939,0.255127607,0.280235268
50,650,300,6,2.25,1.018527395,0.001,0.1576953709,0.363459607,0.2964958629999999,0.2462559989999999,0.284967885
50,650,300,6,1.565,0.981712036,0.003,0.1493016961999999,0.377122255,0.285295187,0.240696406,0.2937843729999999
50,650,300,6,1.2,0.965968405,0.003,0.1461786391,0.3844100179999999,0.284919623,0.236092224,0.300196601
50,650,300,6,0.973,0.928181577,0.005,0.1432821505,0.395953302,0.2777616739999999,0.232046818,0.305848244
50,650,300,6,0.818,0.6588222301000001,0.5720000000000001,0.1362875849,0.465609234,0.328020426,0.222203522,0.3311256060000001
50,650,300,6,0.706,0.639365722,0.6699999999999999,0.1317437447,0.475245714,0.329302053,0.2179753601,0.34557523
50,650,300,6,0.621,0.5777487077,0.749,0.1359551895,0.486965769,0.337632334,0.227689842,0.346531675
50,650,300,7,4.0,1.0823811019999998,0.0,0.1701620397,0.34056272,0.3059699869999999,0.257658533,0.28056197
50,650,300,7,2.25,1.02217956,0.001,0.1598804669,0.361324768,0.296180274,0.247963863,0.28596339
50,650,300,7,1.565,0.977581818,0.001,0.1505169103,0.378219364,0.288972954,0.240980086,0.2946626640000001
50,650,300,7,1.2,0.948418494,0.004,0.1448383571,0.3884989869999999,0.281079989,0.235176183,0.299871188
50,650,300,7,0.973,0.926123984,0.004,0.1437158878,0.39583212,0.274953847,0.233464392,0.304899041
50,650,300,7,0.818,0.5678864302,0.641,0.1456390504,0.479217143,0.333674293,0.2159236457,0.343874537
50,650,300,7,0.706,0.5305441975,0.6659999999999999,0.1458042999,0.4880624169999999,0.337730691,0.2155496518,0.353764545
50,650,300,7,0.621,0.4853373985,0.763,0.1498105471,0.495188531,0.342251173,0.2096427947999999,0.3668210709999999
50,650,300,8,4.0,1.080848741,0.0,0.1692336993999999,0.340002253,0.30619412,0.256929734,0.278883109
50,650,300,8,2.25,1.0302046130000002,0.0,0.158060869,0.361302146,0.295806397,0.2486210669999999,0.286860548
50,650,300,8,1.565,0.994018429,0.002,0.1530321855999999,0.3729418779999999,0.291337115,0.2411419659999999,0.2922604579999999
50,650,300,8,1.2,0.975089758,0.006,0.1463349236,0.382573723,0.280293297,0.236972825,0.3010288819999999
50,650,300,8,0.973,0.92001005,0.003,0.141278572,0.3979099069999999,0.276549129,0.229666908,0.308372257
50,650,300,8,0.818,0.6447520889,0.7150000000000001,0.1301157903,0.4737838459999999,0.332330779,0.2245042344,0.330914615
50,650,300,8,0.706,0.5772953301,0.793,0.1328615386999999,0.487456995,0.3386799049999999,0.229732797,0.341112119
50,650,300,8,0.621,0.5538102557,0.883,0.1317508168,0.497517219,0.345082241,0.236041442,0.348107807
50,650,300,9,4.0,1.082376496,0.0,0.1702461806,0.341437966,0.306827908,0.2583365589999999,0.2780653839999999
50,650,300,9,2.25,1.018241304,0.0,0.1597510981,0.363715627,0.293612803,0.247838543,0.288815318
50,650,300,9,1.565,0.991145996,0.003,0.1533133618,0.374502161,0.285923687,0.242659039,0.2925859800000001
50,650,300,9,1.2,0.957671603,0.006,0.1443532067,0.387394441,0.282394439,0.2356056769999999,0.301515816
50,650,300,9,0.973,0.925438129,0.008,0.1414763796,0.397220648,0.273691712,0.232618881,0.308903293
50,650,300,9,0.818,0.6795185191,0.633,0.1309103554,0.466269116,0.323399905,0.223365216,0.3346909829999999
50,650,300,9,0.706,0.6533086743000001,0.667,0.1313628901999999,0.471292546,0.329048801,0.2143199397,0.344736289
50,650,300,9,0.621,0.6353511259000001,0.735,0.1281169979,0.479894946,0.332036492,0.2142196975,0.356709277
50,650,300,10,4.0,1.07418812,0.0,0.1718968809,0.3406691369999999,0.304997186,0.257458873,0.278325425
50,650,300,10,2.25,1.043239967,0.0,0.1613387934,0.3574428469999999,0.294844554,0.249952667,0.285160015
50,650,300,10,1.565,0.986366145,0.002,0.1521448914,0.376232707,0.2885668329999999,0.240734966,0.295121822
50,650,300,10,1.2,0.947161959,0.001,0.1481580794999999,0.387716054,0.281979692,0.236289714,0.299348152
50,650,300,10,0.973,0.90817497,0.006,0.1402880554,0.399546423,0.280309845,0.2322479139999999,0.304763472
50,650,300,10,0.818,0.6294920744,0.746,0.1284703324999999,0.479147252,0.334069866,0.229737421,0.333409516
50,650,300,10,0.706,0.6129438261,0.812,0.1288189219999999,0.484186067,0.337412917,0.2340546469999999,0.335003161
50,650,300,10,0.621,0.611574238,0.812,0.127083101,0.4849725120000001,0.335373349,0.2297747939999999,0.339545685
50,800,150,1,4.0,1.074057866,0.0,0.1697228766,0.341747932,0.3078492189999999,0.256671311,0.27800667
50,800,150,1,2.25,1.02177563,0.0,0.1580991233,0.361420178,0.29730065,0.2477670269999999,0.2863129280000001
50,800,150,1,1.565,0.976180506,0.001,0.1500881838999999,0.378431117,0.289475527,0.242221822,0.294113974
50,800,150,1,1.2,0.939186475,0.001,0.1462470036,0.389962476,0.27724695,0.237739967,0.2994565159999999
50,800,150,1,0.973,0.91546869,0.004,0.1433102554999999,0.396815272,0.274858599,0.2329414909999999,0.306236123
50,800,150,1,0.818,0.6418164534,0.5780000000000001,0.1372915395,0.463970558,0.32150973,0.1923283445,0.368768027
50,800,150,1,0.706,0.6393184618000001,0.647,0.1344752939,0.4657375659999999,0.323236915,0.1842691553,0.380414024
50,800,150,1,0.621,0.6030299093999999,0.704,0.1343701515,0.474176341,0.328346049,0.1823146118999999,0.392312638
50,800,150,2,4.0,1.062223112,0.0,0.1721773237,0.342829978,0.30708709,0.2580574289999999,0.278645429
50,800,150,2,2.25,1.020050974,0.001,0.1604048432,0.36060942,0.298918132,0.247940962,0.28853708
50,800,150,2,1.565,0.984020184,0.004,0.1525284213,0.374701566,0.288853954,0.242390592,0.2927171489999999
50,800,150,2,1.2,0.955582745,0.002,0.1475381070999999,0.384125968,0.282466468,0.235188457,0.300638949
50,800,150,2,0.973,0.925527906,0.004,0.1414041472999999,0.39720306,0.273635258,0.232140773,0.30885034
50,800,150,2,0.818,0.7067701416,0.614,0.1290582862,0.456901568,0.313940091,0.193529278,0.364542576
50,800,150,2,0.706,0.6725540478999998,0.723,0.128577359,0.464913567,0.317335094,0.1863292604,0.379180269
50,800,150,2,0.621,0.662501901,0.781,0.1283727157,0.467592644,0.316515069,0.1808290053,0.3892188689999999
50,800,150,3,4.0,1.0718545389999998,0.0,0.1717755229,0.3403533019999999,0.306578482,0.258113905,0.277896102
50,800,150,3,2.25,1.018268481,0.001,0.16347942,0.3579619649999999,0.296390696,0.2483367719999999,0.287478601
50,800,150,3,1.565,0.973466927,0.001,0.1524371855,0.3784119359999999,0.289081777,0.242489248,0.294529439
50,800,150,3,1.2,0.935092831,0.004,0.1456298713,0.390853344,0.277474809,0.235793912,0.303867425
50,800,150,3,0.973,0.929662268,0.002,0.1402707021,0.395131047,0.272181359,0.233337922,0.30339994
50,800,150,3,0.818,0.4405474706999999,0.741,0.1697606814,0.489329112,0.3341195739999999,0.1785463577,0.391749517
50,800,150,3,0.706,0.4183025578,0.757,0.1676318749,0.495120352,0.338601398,0.1713968638999999,0.404415033
50,800,150,3,0.621,0.3771386218999999,0.825,0.1693827713,0.502941022,0.343973879,0.1642560159999999,0.42005748
50,800,150,4,4.0,1.0627214530000002,0.0,0.1696279554999999,0.343007985,0.3057692669999999,0.255998366,0.2799292849999999
50,800,150,4,2.25,1.009367412,0.001,0.1598228047,0.364246717,0.294633457,0.250308948,0.286762994
50,800,150,4,1.565,0.971104261,0.001,0.1554214905,0.3756461399999999,0.292105314,0.240567638,0.296206531
50,800,150,4,1.2,0.93234459,0.003,0.1451443463,0.392237206,0.2837491209999999,0.236062783,0.301991558
50,800,150,4,0.973,0.905846983,0.003,0.1435378488999999,0.398636196,0.2758297309999999,0.232797485,0.304525445
50,800,150,4,0.818,0.6849368944,0.519,0.1296691464,0.4618836609999999,0.323119198,0.2191229449999999,0.3332677029999999
50,800,150,4,0.706,0.6606705787999999,0.614,0.1309861127,0.46549666,0.320718241,0.2036131708,0.354045079
50,800,150,4,0.621,0.6330115077,0.673,0.1285815564999999,0.4730381879999999,0.325240393,0.2039253928,0.3632658399999999
50,800,150,5,4.0,1.0579881519999998,0.001,0.1699857849,0.343539849,0.307515879,0.256236914,0.280428727
50,800,150,5,2.25,1.02518783,0.001,0.156301304,0.360106554,0.298263597,0.247168431,0.285717783
50,800,150,5,1.565,0.98693388,0.0,0.1506888318999999,0.37569392,0.2892034109999999,0.242241375,0.292301044
50,800,150,5,1.2,0.934593634,0.007,0.1494698341999999,0.389303656,0.281335008,0.2358221499999999,0.302073307
50,800,150,5,0.973,0.905910549,0.003,0.1424510169,0.399206155,0.273856518,0.2312910329999999,0.305934657
50,800,150,5,0.818,0.6480936758999999,0.5880000000000001,0.136466396,0.464588407,0.322081891,0.1969864888,0.359137213
50,800,150,5,0.706,0.6331671589,0.622,0.135964237,0.4683887739999999,0.323133776,0.1903910028,0.370283074
50,800,150,5,0.621,0.5970710141,0.741,0.1376720292,0.475356891,0.326084805,0.1835855658,0.3866189
50,800,150,6,4.0,1.068446963,0.0,0.1695714509999999,0.342365639,0.3071088489999999,0.2566195799999999,0.279027288
50,800,150,6,2.25,1.000357931,0.0,0.1620532794999999,0.364855961,0.299543968,0.246713119,0.286076756
50,800,150,6,1.565,0.968013917,0.002,0.1518354662,0.379626405,0.285130966,0.241910251,0.294981928
50,800,150,6,1.2,0.950592174,0.001,0.1450993155,0.387132337,0.279094204,0.235564161,0.299414961
50,800,150,6,0.973,0.913457528,0.007,0.1426829607999999,0.39888018,0.278922868,0.231481137,0.3077852239999999
50,800,150,6,0.818,0.6265520514,0.471,0.1494122406,0.460949472,0.318242134,0.192264539,0.364367418
50,800,150,6,0.706,0.5352655436,0.6679999999999999,0.1473950372999999,0.479795388,0.329996855,0.1922619019999999,0.378063004
50,800,150,6,0.621,0.5325053284000001,0.7070000000000001,0.1440210192,0.484038177,0.329486969,0.1913090612,0.38152256
50,800,150,7,4.0,1.070224089,0.001,0.1707042379999999,0.340578768,0.307357789,0.260206354,0.277883267
50,800,150,7,2.25,1.0191840440000002,0.0,0.1609198148,0.361520698,0.2982881009999999,0.248239837,0.287788736
50,800,150,7,1.565,0.975643077,0.003,0.1510393332,0.37674682,0.287391903,0.2399426039999999,0.2934108149999999
50,800,150,7,1.2,0.948313177,0.002,0.145000665,0.387903964,0.281997996,0.234852319,0.3005554119999999
50,800,150,7,0.973,0.923347811,0.003,0.1412849214,0.397203176,0.27449358,0.2310406209999999,0.307851369
50,800,150,7,0.818,0.6967730507,0.502,0.1290195139,0.457299229,0.319419259,0.214935182,0.330115435
50,800,150,7,0.706,0.6895621506999999,0.573,0.1267475421,0.461875918,0.323237109,0.213735513,0.336628731
50,800,150,7,0.621,0.6702605651,0.638,0.1261863094999999,0.467281743,0.320971711,0.201623012,0.35562865
50,800,150,8,4.0,1.0691112340000002,0.0,0.1687253458,0.342053303,0.304846122,0.259799052,0.279304979
50,800,150,8,2.25,1.019827181,0.0,0.1556712151,0.362897965,0.2942893669999999,0.24786342,0.287825338
50,800,150,8,1.565,0.994568068,0.001,0.152173442,0.373804401,0.28996027,0.242943154,0.294084347
50,800,150,8,1.2,0.945543166,0.004,0.1456068123,0.3896715719999999,0.27882828,0.235015579,0.3028841559999999
50,800,150,8,0.973,0.914294955,0.003,0.1433453696,0.3970747779999999,0.275675489,0.230835535,0.3061640569999999
50,800,150,8,0.818,0.3212304037999999,0.732,0.1826203395,0.505729789,0.346330553,0.1788288045,0.397053528
50,800,150,8,0.706,0.2716299622,0.857,0.1855751801,0.5144942189999999,0.351201884,0.1691720536,0.413568439
50,800,150,8,0.621,0.2439329465,0.909,0.186660159,0.519903233,0.353957725,0.1628769453,0.4235017399999999
50,800,150,9,4.0,1.0684068830000002,0.0,0.1663103614,0.34598826,0.302140112,0.2562617340000001,0.281199311
50,800,150,9,2.25,1.024268653,0.002,0.160397654,0.359063457,0.2981781039999999,0.248288319,0.287927642
50,800,150,9,1.565,0.975441916,0.004,0.1521949094,0.376120135,0.293287507,0.239480847,0.294474252
50,800,150,9,1.2,0.920151524,0.004,0.1442429405,0.3960466589999999,0.280288562,0.23314962,0.3039723759999999
50,800,150,9,0.973,0.916815931,0.007,0.1415244424,0.397320154,0.277842854,0.231782503,0.30690462
50,800,150,9,0.818,0.6629910167,0.519,0.137562626,0.460592147,0.319379082,0.1995609175,0.3603887529999999
50,800,150,9,0.706,0.6173166939999999,0.636,0.1409995668,0.468145484,0.321508642,0.1807898981,0.386460553
50,800,150,9,0.621,0.548270405,0.632,0.1486643484,0.478594102,0.328776657,0.1749337252,0.39639625
50,800,150,10,4.0,1.071403934,0.0,0.1676184324999999,0.342006729,0.3042108,0.257480527,0.2805101399999999
50,800,150,10,2.25,1.0248395250000002,0.0,0.1594597244,0.360491185,0.298527328,0.248586672,0.286647018
50,800,150,10,1.565,0.976670912,0.001,0.1493100503,0.377586553,0.2891482369999999,0.240473038,0.293482421
50,800,150,10,1.2,0.932817474,0.003,0.1463117893,0.391371837,0.280218503,0.2360010599999999,0.302624461
50,800,150,10,0.973,0.927227572,0.005,0.1422787918999999,0.3949849729999999,0.27605903,0.232468861,0.303929854
50,800,150,10,0.818,0.6701142449,0.567,0.1307260509,0.4648938119999999,0.323647652,0.215130614,0.336431797
50,800,150,10,0.706,0.622889681,0.6759999999999999,0.1313888952,0.474145724,0.325248055,0.2114188907999999,0.3454263079999999
50,800,150,10,0.621,0.5952033086999999,0.754,0.1363632076,0.477283373,0.323814825,0.2008206385,0.367198119
50,700,250,1,4.0,1.070627312,0.0,0.1696784819999999,0.342293447,0.305882636,0.257024971,0.279416696
50,700,250,1,2.25,1.017315334,0.001,0.1581289636,0.361754967,0.29730422,0.246131265,0.2874411720000001
50,700,250,1,1.565,0.981377086,0.001,0.1534216002,0.3748828389999999,0.291728185,0.241732095,0.292401728
50,700,250,1,1.2,0.953619493,0.001,0.1475590998,0.385579888,0.282393301,0.2351095779999999,0.299575705
50,700,250,1,0.973,0.927878878,0.003,0.1425563437999999,0.3954198169999999,0.274070104,0.235118214,0.302799798
50,700,250,1,0.818,0.5951140223,0.614,0.1440081271,0.470876103,0.323841911,0.1932553532,0.366091833
50,700,250,1,0.706,0.5554519015999999,0.7070000000000001,0.1455153389,0.479202278,0.326703753,0.1913302496,0.379470298
50,700,250,1,0.621,0.5214626088,0.785,0.1434689065,0.488284928,0.3326297139999999,0.187511715,0.393732575
50,700,250,2,4.0,1.065767768,0.0,0.1690410051,0.342746807,0.30871517,0.257060297,0.2799964279999999
50,700,250,2,2.25,1.027609495,0.001,0.1586370734,0.36105323,0.2963637979999999,0.246518124,0.288143173
50,700,250,2,1.565,0.985463113,0.001,0.154181996,0.373198788,0.291167424,0.241948092,0.293960515
50,700,250,2,1.2,0.953138857,0.002,0.147680664,0.3864442409999999,0.28212391,0.2350435689999999,0.300175928
50,700,250,2,0.973,0.9189733919999998,0.007,0.142492353,0.39653658,0.277284267,0.2333782979999999,0.305756195
50,700,250,2,0.818,0.6960067426000001,0.55,0.1277227282,0.4570573779999999,0.321510138,0.200848309,0.350992902
50,700,250,2,0.706,0.6591592957,0.7030000000000001,0.1288825857,0.465789797,0.326117031,0.1916302103999999,0.369661335
50,700,250,2,0.621,0.6505348404,0.783,0.1248277788999999,0.4700398,0.3302369009999999,0.189858767,0.376080009
50,700,250,3,4.0,1.0682063000000002,0.0,0.1679065984,0.342469249,0.3064559309999999,0.257961494,0.279537445
50,700,250,3,2.25,1.021005601,0.002,0.1599973248,0.360375843,0.297427281,0.2467663259999999,0.286142493
50,700,250,3,1.565,0.993973484,0.0,0.151919706,0.374525941,0.286362765,0.24305621,0.293973463
50,700,250,3,1.2,0.949076358,0.006,0.1447511122,0.389036776,0.2782230969999999,0.235045048,0.3014156799999999
50,700,250,3,0.973,0.937022512,0.005,0.1417009268,0.3942390739999999,0.27209573,0.2319986449999999,0.305718867
50,700,250,3,0.818,0.6522986811000001,0.648,0.1294718823,0.471129886,0.329985896,0.225564252,0.331433564
50,700,250,3,0.706,0.6175371086,0.6970000000000001,0.1294344345,0.479452285,0.332330213,0.2248301137999999,0.33700967
50,700,250,3,0.621,0.6236661272999999,0.765,0.1264788091,0.481701568,0.334503946,0.228768504,0.335799036
50,700,250,4,4.0,1.0584086710000002,0.0,0.1716247456999999,0.3443514159999999,0.308811517,0.257169973,0.279230044
50,700,250,4,2.25,1.022498752,0.0,0.1604898394999999,0.360690399,0.2977980759999999,0.2487439249999999,0.284975763
50,700,250,4,1.565,0.990754758,0.0,0.151481946,0.373973212,0.291004938,0.242311253,0.291392846
50,700,250,4,1.2,0.957467453,0.001,0.1471712956,0.385568923,0.281999509,0.238542877,0.298464424
50,700,250,4,0.973,0.920389062,0.005,0.1444921829,0.3949567389999999,0.279517297,0.231199832,0.305412969
50,700,250,4,0.818,0.7062669181000001,0.552,0.1267924593999999,0.458967759,0.320669059,0.2111166754,0.341535965
50,700,250,4,0.706,0.7578247345,0.7150000000000001,0.1109218808,0.4550329019999999,0.3204550519999999,0.1899018561,0.365443325
50,700,250,4,0.621,0.7520939725000001,0.744,0.1106967797,0.456384641,0.320567076,0.1843558582,0.371312409
50,700,250,5,4.0,1.065909592,0.001,0.1681649248,0.345176748,0.303544664,0.258148446,0.280065907
50,700,250,5,2.25,1.025263221,0.001,0.1584995689,0.3611228129999999,0.296397276,0.2488529649999999,0.286019176
50,700,250,5,1.565,0.973522873,0.003,0.1522507436,0.377957127,0.285927696,0.240492393,0.2951766139999999
50,700,250,5,1.2,0.943973723,0.001,0.1470035041,0.388164957,0.281991591,0.234674123,0.298938894
50,700,250,5,0.973,0.92297378,0.005,0.142626439,0.395454674,0.276130008,0.23322312,0.303748809
50,700,250,5,0.818,0.6367078506999999,0.575,0.1388150158,0.4674416059999999,0.326751618,0.2152720858,0.338806694
50,700,250,5,0.706,0.6152674774,0.5780000000000001,0.1382679004999999,0.471799817,0.326998872,0.2129709179999999,0.346699834
50,700,250,5,0.621,0.5612963732999999,0.629,0.142923783,0.4817735139999999,0.332536315,0.2104007169,0.3601740209999999
50,700,250,6,4.0,1.0724140470000003,0.0,0.1704390459,0.340885496,0.305563714,0.257885457,0.27774127
50,700,250,6,2.25,1.0300361910000002,0.0,0.1595983440999999,0.358316332,0.29647956,0.249055609,0.285902895
50,700,250,6,1.565,0.981847259,0.0,0.1510928506999999,0.378136162,0.2885741329999999,0.241831231,0.29168431
50,700,250,6,1.2,0.951716015,0.002,0.1470852866999999,0.386064738,0.281923002,0.2360399889999999,0.298041259
50,700,250,6,0.973,0.916645867,0.006,0.1420386591999999,0.397704982,0.277891048,0.232588595,0.3044530989999999
50,700,250,6,0.818,0.6913342074,0.5920000000000001,0.1282717081,0.4622122809999999,0.323973217,0.220966159,0.327074891
50,700,250,6,0.706,0.6724336834,0.638,0.1284596995,0.4660702519999999,0.3240127579999999,0.213772501,0.341763044
50,700,250,6,0.621,0.6497777016,0.7130000000000001,0.1259202586999999,0.4729668449999999,0.327482112,0.210348272,0.3510676889999999
50,700,250,7,4.0,1.062441207,0.0,0.1674003404,0.34611053,0.305186119,0.256299146,0.281786867
50,700,250,7,2.25,1.009178025,0.0,0.1599905957,0.364126627,0.29994546,0.245618026,0.287589584
50,700,250,7,1.565,0.971276086,0.002,0.1517902792,0.378832,0.286455369,0.241048529,0.2962133139999999
50,700,250,7,1.2,0.939282483,0.002,0.1456190728,0.389655243,0.280231559,0.235771228,0.301556609
50,700,250,7,0.973,0.906363279,0.004,0.1415033833,0.400712895,0.2737197899999999,0.2308975429999999,0.306052775
50,700,250,7,0.818,0.6723196673,0.597,0.1313143841,0.463892736,0.325858311,0.219681639,0.332941342
50,700,250,7,0.706,0.6497186120999999,0.6699999999999999,0.1289697947999999,0.473284902,0.328913604,0.2213725677,0.341404917
50,700,250,7,0.621,0.6495746375,0.73,0.1254336397,0.474586202,0.328920843,0.214157632,0.344231801
50,700,250,8,4.0,1.070707027,0.001,0.1731551247,0.3395803899999999,0.305272132,0.2569894779999999,0.275383842
50,700,250,8,2.25,1.021868312,0.0,0.1606888965,0.360018791,0.298212422,0.248081455,0.286085372
50,700,250,8,1.565,0.978391485,0.002,0.1522064836,0.376033411,0.28922832,0.242139572,0.292413609
50,700,250,8,1.2,0.944444263,0.003,0.1455981956,0.388260083,0.278553984,0.2374550869999999,0.298773081
50,700,250,8,0.973,0.939334826,0.005,0.1406999313,0.3942899039999999,0.277449432,0.235658759,0.306819523
50,700,250,8,0.818,0.5916452609,0.5449999999999999,0.1445416435,0.473643291,0.3281580189999999,0.2148432362,0.3441719589999999
50,700,250,8,0.706,0.5928868796,0.56,0.1389334280999999,0.475751227,0.328945685,0.2157748441,0.346348606
50,700,250,8,0.621,0.57446014,0.633,0.1404017887,0.481526395,0.331255939,0.216402033,0.350953409
50,700,250,9,4.0,1.0721108519999998,0.0,0.1677037429,0.3444509289999999,0.305568804,0.25488442,0.2831864819999999
50,700,250,9,2.25,1.035699977,0.0,0.1592845901,0.35787352,0.299590292,0.2483291219999999,0.287317384
50,700,250,9,1.565,0.984149854,0.0,0.1534201871,0.3748336739999999,0.2899677309999999,0.24142824,0.293969184
50,700,250,9,1.2,0.96166002,0.0,0.1479092276,0.3843926249999999,0.2856329829999999,0.236717705,0.300023599
50,700,250,9,0.973,0.9067236,0.009,0.1416526246999999,0.401538842,0.2709880719999999,0.233879894,0.306726432
50,700,250,9,0.818,0.6115528830000001,0.652,0.1390219582,0.473376778,0.327188205,0.2100883009,0.349717478
50,700,250,9,0.706,0.5929178002,0.7030000000000001,0.1376205404,0.477780308,0.328011087,0.2091475333,0.354458015
50,700,250,9,0.621,0.5699298866,0.704,0.1384437702,0.4822427139999999,0.333334334,0.2095205045,0.356843617
50,700,250,10,4.0,1.070232469,0.0,0.1691509954999999,0.3422424039999999,0.309617737,0.257310288,0.278423961
50,700,250,10,2.25,1.023963278,0.0,0.1588895157,0.361623868,0.296842348,0.24767303,0.285253708
50,700,250,10,1.565,0.99158617,0.0,0.152968027,0.374117842,0.292343249,0.242748244,0.293420839
50,700,250,10,1.2,0.948598304,0.001,0.1457178210999999,0.387436463,0.281373015,0.235559981,0.298777046
50,700,250,10,0.973,0.925222456,0.01,0.1435570809,0.394132211,0.281332199,0.2337500759999999,0.304751356
50,700,250,10,0.818,0.5793363286,0.595,0.1465351169,0.474383252,0.3288054960000001,0.2027382354,0.362371858
50,700,250,10,0.706,0.5763289048,0.643,0.1437023777,0.476112161,0.3249018589999999,0.1957038659,0.372379169
50,700,250,10,0.621,0.5501610256,0.725,0.1449277754,0.482422332,0.330802682,0.193802371,0.378371777
50,750,200,1,4.0,1.0788419370000002,0.0,0.1700507036999999,0.3400380149999999,0.305107849,0.257804628,0.281269243
50,750,200,1,2.25,1.023946664,0.0,0.1588593488999999,0.360633472,0.29729717,0.247750266,0.28618797
50,750,200,1,1.565,0.964703305,0.004,0.1501596003,0.381073225,0.285391018,0.239920554,0.295517639
50,750,200,1,1.2,0.9542530249,0.005,0.1479757065,0.385168272,0.285762219,0.237817716,0.300065967
50,750,200,1,0.973,0.929423582,0.004,0.1412816265,0.39425693,0.276270748,0.233770331,0.304078306
50,750,200,1,0.818,0.6605486416000002,0.5740000000000001,0.135412637,0.46353371,0.321232757,0.2029789107,0.353081163
50,750,200,1,0.706,0.6431496538000001,0.624,0.1346664317,0.468408818,0.320839594,0.202371533,0.3560859
50,750,200,1,0.621,0.6181745040000001,0.688,0.1363187146999999,0.471899206,0.321726099,0.193766102,0.371516661
50,750,200,2,4.0,1.063456685,0.0,0.1700550774,0.34215686,0.303584205,0.256045724,0.279345088
50,750,200,2,2.25,1.011640096,0.001,0.1609956044999999,0.362542557,0.298303597,0.248430936,0.28588041
50,750,200,2,1.565,0.9938679259999998,0.004,0.1500210597,0.373857482,0.290053903,0.241776576,0.293364264
50,750,200,2,1.2,0.953584192,0.004,0.1480785588,0.3847831029999999,0.28519401,0.23586649,0.300041901
50,750,200,2,0.973,0.906800769,0.006,0.1408923419,0.3997300629999999,0.2730755749999999,0.229522763,0.307171361
50,750,200,2,0.818,0.6029970651,0.694,0.1414532519,0.471044937,0.3236703169999999,0.1860376988,0.380094423
50,750,200,2,0.706,0.5619748264,0.728,0.1433610363,0.479513152,0.328028041,0.1796059576,0.393689201
50,750,200,2,0.621,0.5393747343,0.8029999999999999,0.1420594476,0.485668575,0.3313416969999999,0.1770255982,0.402812932
50,750,200,3,4.0,1.066585095,0.0,0.1693594656,0.345050682,0.3031928389999999,0.2587603919999999,0.281368635
50,750,200,3,2.25,1.019944432,0.002,0.1607355073,0.360276755,0.299733,0.2484908659999999,0.286834595
50,750,200,3,1.565,0.971492618,0.002,0.1506625723,0.3792366319999999,0.287541507,0.240883546,0.2945437809999999
50,750,200,3,1.2,0.945644535,0.001,0.1463803988,0.388228456,0.279462766,0.237421692,0.3004332249999999
50,750,200,3,0.973,0.928133474,0.006,0.141763501,0.394285597,0.273212625,0.233185758,0.30536583
50,750,200,3,0.818,0.7141879114,0.513,0.1241183236,0.458740936,0.317228384,0.220781129,0.325641951
50,750,200,3,0.706,0.6740898933,0.665,0.1238321714,0.4702483110000001,0.327833429,0.222116958,0.332086811
50,750,200,3,0.621,0.6392845443999999,0.743,0.1280115943,0.4750987319999999,0.327094122,0.2114702866,0.349884243
50,750,200,4,4.0,1.061928648,0.0,0.1697210637,0.344822667,0.304472937,0.257390367,0.2812832059999999
50,750,200,4,2.25,1.0258080989999998,0.001,0.1588864093,0.360754822,0.296329453,0.249408534,0.28789268
50,750,200,4,1.565,0.973030292,0.001,0.1523786412,0.376885842,0.292009247,0.2386170849999999,0.2938595579999999
50,750,200,4,1.2,0.94175612,0.002,0.1476745251,0.387662187,0.2839682800000001,0.236936359,0.300362603
50,750,200,4,0.973,0.9127165167,0.004,0.1413478366,0.3983876799999999,0.270794529,0.231585157,0.306389278
50,750,200,4,0.818,0.613396469,0.565,0.1392854311,0.470302476,0.328814992,0.2049053005,0.351463297
50,750,200,4,0.706,0.6375337352,0.6819999999999999,0.1334654228,0.46787589,0.32293181,0.184663701,0.37911236
